5	10	46
5	11	81
5	12	115
5	13	134
5	14	145
5	15	150
5	16	152
5	17	156
5	18	143
5	19	133
5	20	114
5	21	75
5	22	31
5	23	14
5	24	18
5	25	52
5	26	44
5	27	20
5	28	0
5	29	13
5	30	52
5	31	94
5	32	118
5	33	95
5	34	55
5	35	14
5	36	51
5	37	130
5	38	172
5	39	195
5	40	219
5	41	226
5	42	223
5	43	193
5	44	176
5	45	105
5	46	41
5	47	8
5	48	71
5	49	122
5	50	161
5	51	191
5	52	206
5	53	217
5	54	220
5	55	218
5	56	206
5	57	195
5	58	198
5	59	161
5	60	115
5	61	65
5	62	9
5	63	14
5	64	72
6	1	93
6	2	126
6	3	132
6	4	125
6	5	117
6	6	89
6	7	60
6	8	44
6	9	7
6	10	14
6	11	34
6	12	66
6	13	94
6	14	108
6	15	115
6	16	119
6	17	113
6	18	111
6	19	106
6	20	77
6	21	27
6	22	1
6	23	29
6	24	74
6	25	89
6	26	107
6	27	101
6	28	56
6	29	12
6	30	0
6	31	27
6	32	61
6	33	61
6	34	30
6	35	0
6	36	56
6	37	136
6	38	164
6	39	179
6	40	187
6	41	204
6	42	205
6	43	183
6	44	153
6	45	84
6	46	18
6	47	20
6	48	91
6	49	136
6	50	173
6	51	198
6	52	211
6	53	222
6	54	227
6	55	222
6	56	204
6	57	201
6	58	197
6	59	154
6	60	106
6	61	43
6	62	0
6	63	29
6	64	90
7	1	129
7	2	145
7	3	147
7	4	158
7	5	161
7	6	147
7	7	115
7	8	68
7	9	40
7	10	21
7	11	10
7	12	28
7	13	54
7	14	73
7	15	82
7	16	90
7	17	91
7	18	89
7	19	76
7	20	43
7	21	3
7	22	4
7	23	53
7	24	108
7	25	127
7	26	152
7	27	158
7	28	128
7	29	79
7	30	32
7	31	14
7	32	17
7	33	40
7	34	33
7	35	6
7	36	52
7	37	117
7	38	137
7	39	156
7	40	153
7	41	164
7	42	165
7	43	146
7	44	104
7	45	55
7	46	5
7	47	40
7	48	98
7	49	137
7	50	176
7	51	201
7	52	209
7	53	216
7	54	219
7	55	216
7	56	201
7	57	201
7	58	185
7	59	137
7	60	93
7	61	29
7	62	0
7	63	57
7	64	114
8	1	151
8	2	162
8	3	169
8	4	174
8	5	167
8	6	165
8	7	159
8	8	118
8	9	93
8	10	48
8	11	8
8	12	5
8	13	25
8	14	46
8	15	59
8	16	71
8	17	64
8	18	56
8	19	41
8	20	21
8	21	14
8	22	47
8	23	96
8	24	138
8	25	167
8	26	169
8	27	163
8	28	161
8	29	145
8	30	103
8	31	47
8	32	13
8	33	22
8	34	34
8	35	1
8	36	22
8	37	62
8	38	90
8	39	130
8	40	137
8	41	134
8	42	129
8	43	105
8	44	54
8	45	29
8	46	0
8	47	55
8	48	95
8	49	139
8	50	182
8	51	204
8	52	206
8	53	208
8	54	210
8	55	214
8	56	203
8	57	189
8	58	161
8	59	111
8	60	76
8	61	16
8	62	0
8	63	77
8	64	127
9	1	168
9	2	182
9	3	196
9	4	200
9	5	197
9	6	190
9	7	169
9	8	150
9	9	104
9	10	84
9	11	36
9	12	21
9	13	9
9	14	8
9	15	47
9	16	46
9	17	56
9	18	40
9	19	38
9	20	21
9	21	32
9	22	71
9	23	129
9	24	156
9	25	194
9	26	204
9	27	214
9	28	199
9	29	163
9	30	121
9	31	64
9	32	27
9	33	29
9	34	40
9	35	25
9	36	0
9	37	7
9	38	42
9	39	72
9	40	92
9	41	93
9	42	80
9	43	83
9	44	34
9	45	3
9	46	26
9	47	48
9	48	90
9	49	129
9	50	169
9	51	202
9	52	205
9	53	200
9	54	201
9	55	191
9	56	178
9	57	178
9	58	141
9	59	101
9	60	50
9	61	0
9	62	33
9	63	98
9	64	149
10	1	187
10	2	203
10	3	220
10	4	224
10	5	221
10	6	211
10	7	185
10	8	162
10	9	130
10	10	98
10	11	50
10	12	36
10	13	20
10	14	5
10	15	32
10	16	34
10	17	42
10	18	35
10	19	33
10	20	26
10	21	58
10	22	98
10	23	135
10	24	155
10	25	196
10	26	207
10	27	209
10	28	195
10	29	173
10	30	139
10	31	77
10	32	37
10	33	12
10	34	47
10	35	62
10	36	46
10	37	26
10	38	12
10	39	6
10	40	10
10	41	42
10	42	32
10	43	45
10	44	20
10	45	6
10	46	32
10	47	54
10	48	91
10	49	112
10	50	142
10	51	170
10	52	184
10	53	197
10	54	204
10	55	193
10	56	172
10	57	150
10	58	119
10	59	83
10	60	36
10	61	0
10	62	42
10	63	105
10	64	151
11	1	204
11	2	219
11	3	238
11	4	242
11	5	240
11	6	227
11	7	198
11	8	170
11	9	138
11	10	100
11	11	62
11	12	51
11	13	30
11	14	9
11	15	31
11	16	41
11	17	28
11	18	34
11	19	28
11	20	18
11	21	56
11	22	94
11	23	125
11	24	158
11	25	205
11	26	212
11	27	205
11	28	189
11	29	172
11	30	128
11	31	52
11	32	5
11	33	55
11	34	94
11	35	117
11	36	113
11	37	93
11	38	65
11	39	50
11	40	44
11	41	13
11	42	0
11	43	8
11	44	0
11	45	0
11	46	14
11	47	34
11	48	57
11	49	84
11	50	106
11	51	133
11	52	150
11	53	165
11	54	175
11	55	165
11	56	150
11	57	128
11	58	102
11	59	69
11	60	27
11	61	6
11	62	59
11	63	117
11	64	155
12	1	207
12	2	223
12	3	243
12	4	247
12	5	245
12	6	232
12	7	201
12	8	171
12	9	145
12	10	109
12	11	77
12	12	53
12	13	25
12	14	7
12	15	26
12	16	43
12	17	29
12	18	49
12	19	35
12	20	10
12	21	24
12	22	48
12	23	93
12	24	160
12	25	175
12	26	186
12	27	188
12	28	173
12	29	152
12	30	99
12	31	37
12	32	17
12	33	82
12	34	112
12	35	126
12	36	131
12	37	136
12	38	128
12	39	111
12	40	89
12	41	62
12	42	41
12	43	26
12	44	13
12	45	8
12	46	17
12	47	26
12	48	29
12	49	38
12	50	63
12	51	96
12	52	112
12	53	120
12	54	126
12	55	123
12	56	120
12	57	113
12	58	92
12	59	59
12	60	19
12	61	15
12	62	69
12	63	118
12	64	151
13	1	205
13	2	221
13	3	242
13	4	246
13	5	243
13	6	231
13	7	199
13	8	170
13	9	144
13	10	109
13	11	80
13	12	40
13	13	8
13	14	7
13	15	31
13	16	55
13	17	43
13	18	63
13	19	50
13	20	24
13	21	18
13	22	17
13	23	44
13	24	108
13	25	126
13	26	144
13	27	156
13	28	136
13	29	95
13	30	42
13	31	28
13	32	60
13	33	120
13	34	162
13	35	177
13	36	180
13	37	183
13	38	177
13	39	153
13	40	114
13	41	78
13	42	49
13	43	11
13	44	0
13	45	0
13	46	0
13	47	7
13	48	0
13	49	1
13	50	12
13	51	37
13	52	59
13	53	78
13	54	90
13	55	95
13	56	96
13	57	93
13	58	75
13	59	45
13	60	5
13	61	18
13	62	67
13	63	111
13	64	143
14	1	203
14	2	219
14	3	240
14	4	245
14	5	242
14	6	227
14	7	198
14	8	170
14	9	139
14	10	99
14	11	68
14	12	18
14	13	0
14	14	26
14	15	51
14	16	78
14	17	78
14	18	89
14	19	76
14	20	65
14	21	52
14	22	30
14	23	11
14	24	28
14	25	57
14	26	80
14	27	104
14	28	86
14	29	39
14	30	2
14	31	25
14	32	88
14	33	123
14	34	180
14	35	199
14	36	192
14	37	182
14	38	174
14	39	163
14	40	128
14	41	107
14	42	72
14	43	21
14	44	15
14	45	24
14	46	35
14	47	52
14	48	36
14	49	22
14	50	3
14	51	0
14	52	3
14	53	29
14	54	55
14	55	69
14	56	74
14	57	71
14	58	61
14	59	36
14	60	3
14	61	27
14	62	67
14	63	105
14	64	141
15	1	195
15	2	211
15	3	232
15	4	237
15	5	234
15	6	222
15	7	191
15	8	164
15	9	147
15	10	91
15	11	52
15	12	5
15	13	7
15	14	51
15	15	72
15	16	100
15	17	129
15	18	136
15	19	126
15	20	121
15	21	102
15	22	81
15	23	42
15	24	19
15	25	5
15	26	13
15	27	37
15	28	35
15	29	20
15	30	20
15	31	52
15	32	104
15	33	135
15	34	191
15	35	207
15	36	205
15	37	200
15	38	196
15	39	188
15	40	156
15	41	96
15	42	53
15	43	6
15	44	26
15	45	50
15	46	61
15	47	86
15	48	77
15	49	80
15	50	57
15	51	32
15	52	17
15	53	16
15	54	24
15	55	36
15	56	49
15	57	55
15	58	51
15	59	34
15	60	6
15	61	34
15	62	65
15	63	96
15	64	133
16	1	180
16	2	197
16	3	217
16	4	223
16	5	219
16	6	207
16	7	180
16	8	157
16	9	135
16	10	68
16	11	32
16	12	0
16	13	23
16	14	84
16	15	105
16	16	133
16	17	167
16	18	181
16	19	176
16	20	171
16	21	140
16	22	131
16	23	102
16	24	71
16	25	45
16	26	20
16	27	8
16	28	0
16	29	7
16	30	33
16	31	57
16	32	83
16	33	132
16	34	178
16	35	185
16	36	196
16	37	206
16	38	198
16	39	174
16	40	125
16	41	92
16	42	44
16	43	0
16	44	42
16	45	83
16	46	95
16	47	128
16	48	130
16	49	123
16	50	121
16	51	108
16	52	77
16	53	33
16	54	2
16	55	7
16	56	25
16	57	42
16	58	41
16	59	30
16	60	4
16	61	35
16	62	58
16	63	80
16	64	118
17	1	152
17	2	173
17	3	195
17	4	206
17	5	199
17	6	186
17	7	170
17	8	144
17	9	104
17	10	48
17	11	0
17	12	19
17	13	73
17	14	112
17	15	141
17	16	165
17	17	178
17	18	209
17	19	209
17	20	199
17	21	183
17	22	166
17	23	140
17	24	98
17	25	80
17	26	47
17	27	45
17	28	22
17	29	9
17	30	19
17	31	34
17	32	87
17	33	116
17	34	161
17	35	174
17	36	179
17	37	184
17	38	180
17	39	162
17	40	113
17	41	76
17	42	0
17	43	31
17	44	77
17	45	105
17	46	143
17	47	146
17	48	163
17	49	164
17	50	163
17	51	150
17	52	112
17	53	65
17	54	40
17	55	24
17	56	0
17	57	7
17	58	39
17	59	24
17	60	1
17	61	36
17	62	58
17	63	61
17	64	109
18	1	137
18	2	154
18	3	167
18	4	173
18	5	172
18	6	168
18	7	155
18	8	126
18	9	76
18	10	22
18	11	3
18	12	46
18	13	110
18	14	151
18	15	172
18	16	194
18	17	213
18	18	220
18	19	206
18	20	200
18	21	197
18	22	190
18	23	168
18	24	130
18	25	104
18	26	54
18	27	37
18	28	15
18	29	0
18	30	8
18	31	13
18	32	42
18	33	65
18	34	100
18	35	113
18	36	129
18	37	139
18	38	138
18	39	132
18	40	100
18	41	67
18	42	0
18	43	28
18	44	83
18	45	126
18	46	165
18	47	164
18	48	176
18	49	195
18	50	190
18	51	179
18	52	152
18	53	105
18	54	71
18	55	48
18	56	21
18	57	0
18	58	17
18	59	7
18	60	0
18	61	27
18	62	50
18	63	49
18	64	83
19	1	118
19	2	136
19	3	150
19	4	158
19	5	162
19	6	156
19	7	137
19	8	99
19	9	55
19	10	2
19	11	12
19	12	75
19	13	139
19	14	181
19	15	194
19	16	214
19	17	211
19	18	215
19	19	210
19	20	212
19	21	215
19	22	204
19	23	175
19	24	137
19	25	116
19	26	47
19	27	21
19	28	15
19	29	13
19	30	24
19	31	17
19	32	6
19	33	8
19	34	25
19	35	45
19	36	75
19	37	95
19	38	95
19	39	89
19	40	70
19	41	44
19	42	0
19	43	38
19	44	96
19	45	136
19	46	173
19	47	181
19	48	199
19	49	214
19	50	211
19	51	203
19	52	184
19	53	141
19	54	100
19	55	64
19	56	30
19	57	7
19	58	7
19	59	8
19	60	5
19	61	16
19	62	31
19	63	43
19	64	71
20	1	90
20	2	116
20	3	134
20	4	142
20	5	143
20	6	137
20	7	116
20	8	75
20	9	36
20	10	0
20	11	35
20	12	95
20	13	149
20	14	190
20	15	198
20	16	213
20	17	196
20	18	210
20	19	219
20	20	217
20	21	212
20	22	195
20	23	161
20	24	120
20	25	70
20	26	19
20	27	18
20	28	50
20	29	76
20	30	101
20	31	99
20	32	70
20	33	35
20	34	18
20	35	7
20	36	16
20	37	35
20	38	47
20	39	49
20	40	43
20	41	23
20	42	11
20	43	53
20	44	104
20	45	131
20	46	159
20	47	179
20	48	208
20	49	228
20	50	227
20	51	219
20	52	198
20	53	158
20	54	124
20	55	84
20	56	40
20	57	13
20	58	0
20	59	9
20	60	17
20	61	4
20	62	7
20	63	29
20	64	60
21	1	62
21	2	90
21	3	103
21	4	106
21	5	101
21	6	99
21	7	89
21	8	57
21	9	14
21	10	5
21	11	59
21	12	111
21	13	150
21	14	191
21	15	202
21	16	214
21	17	214
21	18	221
21	19	221
21	20	208
21	21	200
21	22	183
21	23	138
21	24	89
21	25	6
21	26	9
21	27	46
21	28	100
21	29	132
21	30	151
21	31	158
21	32	136
21	33	126
21	34	88
21	35	46
21	36	11
21	37	4
21	38	17
21	39	29
21	40	36
21	41	16
21	42	16
21	43	45
21	44	93
21	45	128
21	46	156
21	47	179
21	48	202
21	49	232
21	50	238
21	51	230
21	52	203
21	53	167
21	54	142
21	55	99
21	56	45
21	57	16
21	58	0
21	59	12
21	60	33
21	61	11
21	62	0
21	63	18
21	64	45
22	1	34
22	2	60
22	3	73
22	4	78
22	5	72
22	6	70
22	7	65
22	8	39
22	9	5
22	10	25
22	11	81
22	12	126
22	13	157
22	14	191
22	15	204
22	16	212
22	17	226
22	18	222
22	19	215
22	20	203
22	21	194
22	22	164
22	23	90
22	24	24
22	25	0
22	26	51
22	27	105
22	28	150
22	29	171
22	30	171
22	31	178
22	32	166
22	33	163
22	34	141
22	35	116
22	36	69
22	37	30
22	38	17
22	39	14
22	40	21
22	41	16
22	42	12
22	43	16
22	44	62
22	45	117
22	46	157
22	47	181
22	48	192
22	49	213
22	50	227
22	51	225
22	52	199
22	53	168
22	54	148
22	55	103
22	56	43
22	57	26
22	58	2
22	59	21
22	60	48
22	61	36
22	62	19
22	63	11
22	64	16
23	1	18
23	2	36
23	3	43
23	4	52
23	5	54
23	6	51
23	7	45
23	8	18
23	9	19
23	10	50
23	11	90
23	12	129
23	13	160
23	14	183
23	15	197
23	16	204
23	17	214
23	18	206
23	19	204
23	20	188
23	21	162
23	22	114
23	23	42
23	24	0
23	25	32
23	26	117
23	27	152
23	28	181
23	29	214
23	30	215
23	31	223
23	32	211
23	33	159
23	34	145
23	35	140
23	36	98
23	37	49
23	38	16
23	39	3
23	40	13
23	41	26
23	42	23
23	43	5
23	44	28
23	45	78
23	46	119
23	47	156
23	48	172
23	49	189
23	50	201
23	51	208
23	52	193
23	53	165
23	54	147
23	55	105
23	56	53
23	57	25
23	58	22
23	59	40
23	60	59
23	61	61
23	62	49
23	63	24
23	64	11
24	1	14
24	2	18
24	3	16
24	4	25
24	5	31
24	6	35
24	7	34
24	8	9
24	9	33
24	10	62
24	11	89
24	12	125
24	13	159
24	14	176
24	15	191
24	16	201
24	17	204
24	18	194
24	19	188
24	20	157
24	21	112
24	22	63
24	23	27
24	24	26
24	25	84
24	26	162
24	27	163
24	28	176
24	29	227
24	30	234
24	31	236
24	32	219
24	33	184
24	34	154
24	35	140
24	36	94
24	37	47
24	38	19
24	39	16
24	40	42
24	41	46
24	42	50
24	43	17
24	44	9
24	45	32
24	46	64
24	47	118
24	48	152
24	49	168
24	50	174
24	51	185
24	52	179
24	53	158
24	54	140
24	55	103
24	56	58
24	57	22
24	58	42
24	59	65
24	60	77
24	61	85
24	62	84
24	63	62
24	64	43
25	1	58
25	2	30
25	3	0
25	4	0
25	5	10
25	6	11
25	7	6
25	8	7
25	9	40
25	10	59
25	11	94
25	12	115
25	13	136
25	14	158
25	15	166
25	16	191
25	17	190
25	18	164
25	19	139
25	20	117
25	21	73
25	22	23
25	23	29
25	24	63
25	25	108
25	26	148
25	27	175
25	28	187
25	29	209
25	30	227
25	31	238
25	32	215
25	33	183
25	34	153
25	35	128
25	36	89
25	37	39
25	38	3
25	39	25
25	40	66
25	41	82
25	42	81
25	43	75
25	44	49
25	45	13
25	46	7
25	47	52
25	48	108
25	49	137
25	50	163
25	51	161
25	52	167
25	53	156
25	54	127
25	55	96
25	56	35
25	57	7
25	58	54
25	59	79
25	60	97
25	61	106
25	62	98
25	63	88
25	64	71
26	1	93
26	2	67
26	3	34
26	4	17
26	5	14
26	6	7
26	7	6
26	8	15
26	9	44
26	10	57
26	11	84
26	12	102
26	13	122
26	14	134
26	15	131
26	16	148
26	17	145
26	18	121
26	19	91
26	20	67
26	21	34
26	22	13
26	23	38
26	24	78
26	25	118
26	26	152
26	27	170
26	28	179
26	29	194
26	30	207
26	31	213
26	32	191
26	33	161
26	34	138
26	35	108
26	36	62
26	37	19
26	38	11
26	39	49
26	40	94
26	41	100
26	42	109
26	43	117
26	44	103
26	45	64
26	46	25
26	47	12
26	48	18
26	49	90
26	50	138
26	51	161
26	52	164
26	53	135
26	54	100
26	55	78
26	56	35
26	57	13
26	58	61
26	59	89
26	60	110
26	61	122
26	62	118
26	63	109
26	64	94
27	1	109
27	2	96
27	3	73
27	4	51
27	5	33
27	6	14
27	7	8
27	8	16
27	9	18
27	10	24
27	11	45
27	12	62
27	13	82
27	14	91
27	15	89
27	16	99
27	17	95
27	18	77
27	19	51
27	20	26
27	21	9
27	22	15
27	23	54
27	24	90
27	25	100
27	26	129
27	27	142
27	28	150
27	29	162
27	30	168
27	31	167
27	32	151
27	33	127
27	34	105
27	35	74
27	36	31
27	37	11
27	38	35
27	39	83
27	40	125
27	41	145
27	42	155
27	43	161
27	44	150
27	45	119
27	46	75
27	47	31
27	48	0
27	49	29
27	50	81
27	51	123
27	52	135
27	53	112
27	54	77
27	55	50
27	56	13
27	57	20
27	58	69
27	59	100
27	60	127
27	61	145
27	62	147
27	63	140
27	64	127
28	1	128
28	2	117
28	3	99
28	4	79
28	5	57
28	6	30
28	7	9
28	8	7
28	9	8
28	10	15
28	11	23
28	12	33
28	13	45
28	14	49
28	15	48
28	16	56
28	17	46
28	18	43
28	19	30
28	20	11
28	21	5
28	22	20
28	23	50
28	24	72
28	25	82
28	26	105
28	27	113
28	28	119
28	29	126
28	30	123
28	31	115
28	32	98
28	33	88
28	34	63
28	35	35
28	36	16
28	37	29
28	38	68
28	39	113
28	40	144
28	41	180
28	42	187
28	43	190
28	44	183
28	45	168
28	46	140
28	47	98
28	48	55
28	49	1
28	50	20
28	51	53
28	52	84
28	53	91
28	54	67
28	55	30
28	56	0
28	57	33
28	58	81
28	59	117
28	60	147
28	61	169
28	62	174
28	63	167
28	64	158
29	1	162
29	2	140
29	3	113
29	4	91
29	5	67
29	6	31
29	7	3
29	8	0
29	9	0
29	10	7
29	11	11
29	12	9
29	13	7
29	14	0
29	15	0
29	16	0
29	17	10
29	18	11
29	19	8
29	20	2
29	21	2
29	22	11
29	23	23
29	24	30
29	25	45
29	26	64
29	27	68
29	28	74
29	29	78
29	30	76
29	31	73
29	32	61
29	33	44
29	34	21
29	35	14
29	36	29
29	37	61
29	38	98
29	39	134
29	40	163
29	41	181
29	42	196
29	43	206
29	44	206
29	45	199
29	46	183
29	47	148
29	48	108
29	49	38
29	50	12
29	51	15
29	52	39
29	53	56
29	54	47
29	55	19
29	56	3
29	57	49
29	58	95
29	59	131
29	60	163
29	61	188
29	62	191
29	63	187
29	64	174
30	1	179
30	2	155
30	3	127
30	4	103
30	5	72
30	6	28
30	7	4
30	8	9
30	9	33
30	10	54
30	11	62
30	12	64
30	13	62
30	14	52
30	15	46
30	16	36
30	17	17
30	18	9
30	19	3
30	20	7
30	21	9
30	22	7
30	23	3
30	24	5
30	25	7
30	26	19
30	27	14
30	28	16
30	29	22
30	30	22
30	31	27
30	32	23
30	33	6
30	34	0
30	35	14
30	36	48
30	37	81
30	38	108
30	39	144
30	40	181
30	41	189
30	42	203
30	43	210
30	44	206
30	45	204
30	46	201
30	47	183
30	48	157
30	49	98
30	50	46
30	51	22
30	52	12
30	53	10
30	54	8
30	55	7
30	56	29
30	57	64
30	58	108
30	59	143
30	60	174
30	61	199
30	62	202
30	63	195
30	64	183
31	1	182
31	2	163
31	3	138
31	4	111
31	5	66
31	6	18
31	7	16
31	8	47
31	9	59
31	10	84
31	11	89
31	12	95
31	13	103
31	14	97
31	15	83
31	16	62
31	17	51
31	18	29
31	19	16
31	20	30
31	21	41
31	22	35
31	23	30
31	24	37
31	25	42
31	26	46
31	27	28
31	28	17
31	29	9
31	30	0
31	31	0
31	32	0
31	33	7
31	34	6
31	35	22
31	36	54
31	37	81
31	38	106
31	39	143
31	40	180
31	41	194
31	42	206
31	43	216
31	44	213
31	45	215
31	46	217
31	47	203
31	48	186
31	49	139
31	50	84
31	51	51
31	52	16
31	53	0
31	54	3
31	55	15
31	56	53
31	57	79
31	58	121
31	59	156
31	60	184
31	61	208
31	62	210
31	63	202
31	64	190
32	1	189
32	2	171
32	3	146
32	4	105
32	5	40
32	6	0
32	7	21
32	8	82
32	9	119
32	10	145
32	11	141
32	12	141
32	13	143
32	14	131
32	15	107
32	16	72
32	17	65
32	18	34
32	19	20
32	20	48
32	21	74
32	22	76
32	23	80
32	24	94
32	25	97
32	26	97
32	27	77
32	28	62
32	29	46
32	30	26
32	31	21
32	32	19
32	33	27
32	34	23
32	35	30
32	36	52
32	37	78
32	38	102
32	39	136
32	40	169
32	41	178
32	42	199
32	43	224
32	44	234
32	45	239
32	46	232
32	47	207
32	48	182
32	49	158
32	50	107
32	51	76
32	52	33
32	53	15
32	54	26
32	55	31
32	56	64
32	57	86
32	58	128
32	59	160
32	60	187
32	61	207
32	62	208
32	63	203
32	64	193
33	1	184
33	2	151
33	3	143
33	4	98
33	5	10
33	6	32
33	7	53
33	8	103
33	9	151
33	10	166
33	11	168
33	12	169
33	13	161
33	14	151
33	15	126
33	16	87
33	17	55
33	18	5
33	19	46
33	20	74
33	21	91
33	22	115
33	23	130
33	24	130
33	25	129
33	26	113
33	27	106
33	28	94
33	29	64
33	30	46
33	31	43
33	32	32
33	33	27
33	34	18
33	35	36
33	36	38
33	37	64
33	38	101
33	39	111
33	40	149
33	41	179
33	42	201
33	43	211
33	44	219
33	45	239
33	46	234
33	47	212
33	48	203
33	49	178
33	50	126
33	51	79
33	52	38
33	53	16
33	54	20
33	55	33
33	56	46
33	57	78
33	58	110
33	59	153
33	60	183
33	61	196
33	62	196
33	63	196
33	64	199
34	1	189
34	2	150
34	3	126
34	4	59
34	5	0
34	6	36
34	7	91
34	8	147
34	9	185
34	10	203
34	11	199
34	12	187
34	13	171
34	14	160
34	15	140
34	16	104
34	17	33
34	18	11
34	19	61
34	20	97
34	21	128
34	22	152
34	23	162
34	24	165
34	25	161
34	26	144
34	27	127
34	28	110
34	29	89
34	30	67
34	31	47
34	32	31
34	33	12
34	34	3
34	35	16
34	36	10
34	37	24
34	38	54
34	39	78
34	40	125
34	41	157
34	42	194
34	43	216
34	44	216
34	45	220
34	46	216
34	47	209
34	48	209
34	49	177
34	50	131
34	51	86
34	52	42
34	53	20
34	54	19
34	55	22
34	56	28
34	57	77
34	58	99
34	59	131
34	60	164
34	61	183
34	62	191
34	63	194
34	64	193
35	1	155
35	2	119
35	3	96
35	4	28
35	5	7
35	6	66
35	7	139
35	8	183
35	9	213
35	10	237
35	11	236
35	12	220
35	13	193
35	14	168
35	15	126
35	16	76
35	17	12
35	18	29
35	19	86
35	20	127
35	21	166
35	22	179
35	23	178
35	24	185
35	25	181
35	26	169
35	27	139
35	28	113
35	29	101
35	30	70
35	31	34
35	32	17
35	33	13
35	34	9
35	35	17
35	36	5
35	37	0
35	38	14
35	39	38
35	40	85
35	41	131
35	42	173
35	43	203
35	44	205
35	45	206
35	46	207
35	47	204
35	48	201
35	49	175
35	50	137
35	51	90
35	52	41
35	53	11
35	54	9
35	55	6
35	56	3
35	57	31
35	58	60
35	59	102
35	60	142
35	61	170
35	62	186
35	63	194
35	64	197
36	1	124
36	2	90
36	3	67
36	4	16
36	5	38
36	6	93
36	7	166
36	8	191
36	9	226
36	10	251
36	11	250
36	12	236
36	13	208
36	14	173
36	15	116
36	16	53
36	17	0
36	18	49
36	19	105
36	20	147
36	21	184
36	22	189
36	23	179
36	24	188
36	25	179
36	26	178
36	27	142
36	28	107
36	29	95
36	30	55
36	31	14
36	32	9
36	33	29
36	34	36
36	35	44
36	36	36
36	37	21
36	38	10
36	39	13
36	40	37
36	41	98
36	42	138
36	43	172
36	44	185
36	45	196
36	46	205
36	47	194
36	48	176
36	49	150
36	50	110
36	51	64
36	52	20
36	53	4
36	54	19
36	55	27
36	56	26
36	57	0
36	58	15
36	59	50
36	60	89
36	61	123
36	62	144
36	63	155
36	64	157
37	1	106
37	2	65
37	3	27
37	4	0
37	5	40
37	6	91
37	7	162
37	8	188
37	9	229
37	10	243
37	11	232
37	12	219
37	13	195
37	14	163
37	15	106
37	16	43
37	17	0
37	18	64
37	19	113
37	20	158
37	21	191
37	22	193
37	23	188
37	24	196
37	25	180
37	26	182
37	27	147
37	28	107
37	29	82
